status,title,normalized_title,doi,openalex_id,arxiv_id,published_date,criteria_hash,source,updated_at,round
include,HALL-E: Hierarchical Neural Codec Language Model for Minute-Long Zero-Shot Text-to-Speech Synthesis,hall-e:hierarchicalneuralcodeclanguagemodelforminute-longzero-shottext-to-speechsynthesis,10.48550/arxiv.2410.04380,,2410.04380,2024-10-06,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Variable Bitrate Residual Vector Quantization for Audio Coding,variablebitrateresidualvectorquantizationforaudiocoding,10.48550/arxiv.2410.06016,,2410.06016,2024-10-08,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Sylber: Syllabic Embedding Representation of Speech from Raw Audio,sylber:syllabicembeddingrepresentationofspeechfromrawaudio,10.48550/arxiv.2410.07168,,2410.07168,2024-10-09,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Low Bitrate High-Quality RVQGAN-based Discrete Speech Tokenizer,lowbitratehigh-qualityrvqgan-baseddiscretespeechtokenizer,10.21437/interspeech.2024-2366,,2410.08325,2024-10-10,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Code Drift: Towards Idempotent Neural Audio Codecs,codedrift:towardsidempotentneuralaudiocodecs,10.1109/icassp49660.2025.10890096,,2410.11025,2024-10-14,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,ERVQ: Enhanced Residual Vector Quantization with Intra-and-Inter-Codebook Optimization for Neural Audio Codecs,ervq:enhancedresidualvectorquantizationwithintra-and-inter-codebookoptimizationforneuralaudiocodecs,10.48550/arxiv.2410.12359,,2410.12359,2024-10-16,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,SNAC: Multi-Scale Neural Audio Codec,snac:multi-scaleneuralaudiocodec,10.48550/arxiv.2410.14411,,2410.14411,2024-10-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,DM-Codec: Distilling Multimodal Representations for Speech Tokenization,dm-codec:distillingmultimodalrepresentationsforspeechtokenization,10.48550/arxiv.2410.15017,,2410.15017,2024-10-19,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,LSCodec: Low-Bitrate and Speaker-Decoupled Discrete Speech Codec,lscodec:low-bitrateandspeaker-decoupleddiscretespeechcodec,10.48550/arxiv.2410.15764,,2410.15764,2024-10-21,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,A Closer Look at Neural Codec Resynthesis: Bridging the Gap between Codec and Waveform Generation,acloserlookatneuralcodecresynthesis:bridgingthegapbetweencodecandwaveformgeneration,10.48550/arxiv.2410.22448,,2410.22448,2024-10-29,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,DC-Spin: A Speaker-invariant Speech Tokenizer for Spoken Language Models,dc-spin:aspeaker-invariantspeechtokenizerforspokenlanguagemodels,10.48550/arxiv.2410.24177,,2410.24177,2024-10-31,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,A Comparative Study of Discrete Speech Tokens for Semantic-Related Tasks with Large Language Models,acomparativestudyofdiscretespeechtokensforsemantic-relatedtaskswithlargelanguagemodels,10.48550/arxiv.2411.08742,,2411.08742,2024-11-13,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,BEST-STD: Bidirectional Mamba-Enhanced Speech Tokenization for Spoken Term Detection,best-std:bidirectionalmamba-enhancedspeechtokenizationforspokentermdetection,10.48550/arxiv.2411.14100,,2411.14100,2024-11-21,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Scaling Speech-Text Pre-training with Synthetic Interleaved Data,scalingspeech-textpre-trainingwithsyntheticinterleaveddata,10.48550/arxiv.2411.17607,,2411.17607,2024-11-26,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,CosyVoice 2: Scalable Streaming Speech Synthesis with Large Language Models,cosyvoice2:scalablestreamingspeechsynthesiswithlargelanguagemodels,10.48550/arxiv.2412.10117,,2412.10117,2024-12-13,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Whisper-GPT: A Hybrid Representation Audio Large Language Model,whisper-gpt:ahybridrepresentationaudiolargelanguagemodel,10.48550/arxiv.2412.11449,,2412.11449,2024-12-16,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,SLAM-Omni: Timbre-Controllable Voice Interaction System with Single-Stage Training,slam-omni:timbre-controllablevoiceinteractionsystemwithsingle-stagetraining,10.48550/arxiv.2412.15649,,2412.15649,2024-12-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Interleaved Speech-Text Language Models for Simple Streaming Text-to-Speech Synthesis,interleavedspeech-textlanguagemodelsforsimplestreamingtext-to-speechsynthesis,10.48550/arxiv.2412.16102,,2412.16102,2024-12-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Causal Speech Enhancement with Predicting Semantics based on Quantized Self-supervised Learning Features,causalspeechenhancementwithpredictingsemanticsbasedonquantizedself-supervisedlearningfeatures,10.48550/arxiv.2412.19248,,2412.19248,2024-12-26,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Phone-purity Guided Discrete Tokens for Dysarthric Speech Recognition,phone-purityguideddiscretetokensfordysarthricspeechrecognition,10.48550/arxiv.2501.04379,,2501.04379,2025-01-08,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,MARS6: A Small and Robust Hierarchical-Codec Text-to-Speech Model,mars6:asmallandrobusthierarchical-codectext-to-speechmodel,10.48550/arxiv.2501.05787,,2501.05787,2025-01-10,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,GenSE: Generative Speech Enhancement via Language Models using Hierarchical Modeling,gense:generativespeechenhancementvialanguagemodelsusinghierarchicalmodeling,10.48550/arxiv.2502.02942,,2502.02942,2025-02-05,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Metis: A Foundation Speech Generation Model with Masked Generative Pre-training,metis:afoundationspeechgenerationmodelwithmaskedgenerativepre-training,10.48550/arxiv.2502.03128,,2502.03128,2025-02-05,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,GenVC: Self-Supervised Zero-Shot Voice Conversion,genvc:self-supervisedzero-shotvoiceconversion,10.48550/arxiv.2502.04519,,2502.04519,2025-02-06,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Koel-TTS: Enhancing LLM based Speech Generation with Preference Alignment and Classifier Free Guidance,koel-tts:enhancingllmbasedspeechgenerationwithpreferencealignmentandclassifierfreeguidance,10.48550/arxiv.2502.05236,,2502.05236,2025-02-07,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Balancing Speech Understanding and Generation Using Continual Pre-training for Codec-based Speech LLM,balancingspeechunderstandingandgenerationusingcontinualpre-trainingforcodec-basedspeechllm,10.48550/arxiv.2502.16897,,2502.16897,2025-02-24,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Spark-TTS: An Efficient LLM-Based Text-to-Speech Model with Single-Stream Decoupled Speech Tokens,spark-tts:anefficientllm-basedtext-to-speechmodelwithsingle-streamdecoupledspeechtokens,10.48550/arxiv.2503.01710,,2503.01710,2025-03-03,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,On the Relation Between Speech Quality and Quantized Latent Representations of Neural Codecs,ontherelationbetweenspeechqualityandquantizedlatentrepresentationsofneuralcodecs,10.48550/arxiv.2503.03304,,2503.03304,2025-03-05,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,MMS-LLaMA: Efficient LLM-based Audio-Visual Speech Recognition with Minimal Multimodal Speech Tokens,mms-llama:efficientllm-basedaudio-visualspeechrecognitionwithminimalmultimodalspeechtokens,10.48550/arxiv.2503.11315,,2503.11315,2025-03-14,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Universal Speech Token Learning via Low-Bitrate Neural Codec and Pretrained Representations,universalspeechtokenlearningvialow-bitrateneuralcodecandpretrainedrepresentations,10.1109/jstsp.2024.3488557,,2503.12115,2025-03-15,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Shushing! Let's Imagine an Authentic Speech from the Silent Video,shushing!let'simagineanauthenticspeechfromthesilentvideo,10.48550/arxiv.2503.14928,,2503.14928,2025-03-19,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,FireRedTTS-1S: An Upgraded Streamable Foundation Text-to-Speech System,fireredtts-1s:anupgradedstreamablefoundationtext-to-speechsystem,10.48550/arxiv.2503.20499,,2503.20499,2025-03-26,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,TASTE: Text-Aligned Speech Tokenization and Embedding for Spoken Language Modeling,taste:text-alignedspeechtokenizationandembeddingforspokenlanguagemodeling,10.48550/arxiv.2504.07053,,2504.07053,2025-04-09,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Pseudo-Autoregressive Neural Codec Language Models for Efficient Zero-Shot Text-to-Speech Synthesis,pseudo-autoregressiveneuralcodeclanguagemodelsforefficientzero-shottext-to-speechsynthesis,10.48550/arxiv.2504.10352,,2504.10352,2025-04-14,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,GOAT-TTS: Expressive and Realistic Speech Generation via A Dual-Branch LLM,goat-tts:expressiveandrealisticspeechgenerationviaadual-branchllm,10.48550/arxiv.2504.12339,,2504.12339,2025-04-15,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,SimulS2S-LLM: Unlocking Simultaneous Inference of Speech LLMs for Speech-to-Speech Translation,simuls2s-llm:unlockingsimultaneousinferenceofspeechllmsforspeech-to-speechtranslation,10.48550/arxiv.2504.15509,,2504.15509,2025-04-22,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Improving Noise Robustness of LLM-based Zero-shot TTS via Discrete Acoustic Token Denoising,improvingnoiserobustnessofllm-basedzero-shotttsviadiscreteacoustictokendenoising,10.48550/arxiv.2505.13830,,2505.13830,2025-05-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,PAST: Phonetic-Acoustic Speech Tokenizer,past:phonetic-acousticspeechtokenizer,10.48550/arxiv.2505.14470,,2505.14470,2025-05-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Discrete Audio Representations for Automated Audio Captioning,discreteaudiorepresentationsforautomatedaudiocaptioning,10.48550/arxiv.2505.14989,,2505.14989,2025-05-21,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Discrete Tokens Exhibit Interlanguage Speech Intelligibility Benefit: an Analytical Study Towards Accent-robust ASR Only with Native Speech Data,discretetokensexhibitinterlanguagespeechintelligibilitybenefit:ananalyticalstudytowardsaccent-robustasronlywithnativespeechdata,10.48550/arxiv.2505.16182,,2505.16182,2025-05-22,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Impact of Frame Rates on Speech Tokenizer: A Case Study on Mandarin and English,impactofframeratesonspeechtokenizer:acasestudyonmandarinandenglish,10.48550/arxiv.2505.17076,,2505.17076,2025-05-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Exploring the Effect of Segmentation and Vocabulary Size on Speech Tokenization for Speech Language Models,exploringtheeffectofsegmentationandvocabularysizeonspeechtokenizationforspeechlanguagemodels,10.48550/arxiv.2505.17446,,2505.17446,2025-05-23,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Audio Jailbreak Attacks: Exposing Vulnerabilities in SpeechGPT in a White-Box Framework,audiojailbreakattacks:exposingvulnerabilitiesinspeechgptinawhite-boxframework,10.48550/arxiv.2505.18864,,2505.18864,2025-05-24,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,DS-Codec: Dual-Stage Training with Mirror-to-NonMirror Architecture Switching for Speech Codec,ds-codec:dual-stagetrainingwithmirror-to-nonmirrorarchitectureswitchingforspeechcodec,10.48550/arxiv.2505.24314,,2505.24314,2025-05-30,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Speech Token Prediction via Compressed-to-fine Language Modeling for Speech Generation,speechtokenpredictionviacompressed-to-finelanguagemodelingforspeechgeneration,10.48550/arxiv.2505.24496,,2505.24496,2025-05-30,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,FUSE: Universal Speech Enhancement using Multi-Stage Fusion of Sparse Compression and Token Generation Models for the URGENT 2025 Challenge,fuse:universalspeechenhancementusingmulti-stagefusionofsparsecompressionandtokengenerationmodelsfortheurgent2025challenge,10.48550/arxiv.2506.00809,,2506.00809,2025-06-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,HASRD: Hierarchical Acoustic and Semantic Representation Disentanglement,hasrd:hierarchicalacousticandsemanticrepresentationdisentanglement,10.48550/arxiv.2506.00843,,2506.00843,2025-06-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,base_review,2026-01-07T18:15:18.216239+00:00,0
include,Unsupervised Discovery of Structured Acoustic Tokens With Applications to Spoken Term Detection,unsuperviseddiscoveryofstructuredacoustictokenswithapplicationstospokentermdetection,10.1109/taslp.2017.2778948,https://openalex.org/w2768580149,,2017-11-30,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,ReVISE: Self-Supervised Speech Resynthesis with Visual Input for Universal and Generalized Speech Regeneration,revise:self-supervisedspeechresynthesiswithvisualinputforuniversalandgeneralizedspeechregeneration,10.1109/cvpr52729.2023.01802,https://openalex.org/w4386076005,,2023-06-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Toward Joint Language Modeling for Speech Units and Text,towardjointlanguagemodelingforspeechunitsandtext,10.18653/v1/2023.findings-emnlp.438,https://openalex.org/w4389518827,,2023-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Paᗧ-HuBERT: Self-Supervised Music Source Separation Via Primitive Auditory Clustering And Hidden-Unit Bert,paᗧ-hubert:self-supervisedmusicsourceseparationviaprimitiveauditoryclusteringandhidden-unitbert,10.1109/icasspw59220.2023.10193575,https://openalex.org/w4385478423,,2023-06-04,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,SpeechGPT: Empowering Large Language Models with Intrinsic Cross-Modal Conversational Abilities,speechgpt:empoweringlargelanguagemodelswithintrinsiccross-modalconversationalabilities,10.18653/v1/2023.findings-emnlp.1055,https://openalex.org/w4389524500,,2023-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,"FunCodec: A Fundamental, Reproducible and Integrable Open-Source Toolkit for Neural Speech Codec","funcodec:afundamental,reproducibleandintegrableopen-sourcetoolkitforneuralspeechcodec",10.1109/icassp48485.2024.10447523,https://openalex.org/w4392903389,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,"VoxtLM: Unified Decoder-Only Models for Consolidating Speech Recognition, Synthesis and Speech, Text Continuation Tasks","voxtlm:unifieddecoder-onlymodelsforconsolidatingspeechrecognition,synthesisandspeech,textcontinuationtasks",10.1109/icassp48485.2024.10447112,https://openalex.org/w4392904805,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,ZMM-TTS: Zero-Shot Multilingual and Multispeaker Speech Synthesis Conditioned on Self-Supervised Discrete Speech Representations,zmm-tts:zero-shotmultilingualandmultispeakerspeechsynthesisconditionedonself-superviseddiscretespeechrepresentations,10.1109/taslp.2024.3451951,https://openalex.org/w4402301063,,2024-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,"Exploring Speech Recognition, Translation, and Understanding with Discrete Speech Units: A Comparative Study","exploringspeechrecognition,translation,andunderstandingwithdiscretespeechunits:acomparativestudy",10.1109/icassp48485.2024.10447929,https://openalex.org/w4392909068,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Speaker Adaptive Text-to-Speech With Timbre-Normalized Vector-Quantized Feature,speakeradaptivetext-to-speechwithtimbre-normalizedvector-quantizedfeature,10.1109/taslp.2023.3308374,https://openalex.org/w4386133927,,2023-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Fewer-Token Neural Speech Codec with Time-Invariant Codes,fewer-tokenneuralspeechcodecwithtime-invariantcodes,10.1109/icassp48485.2024.10448454,https://openalex.org/w4392903006,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,TextrolSpeech: A Text Style Control Speech Corpus with Codec Language Text-to-Speech Models,textrolspeech:atextstylecontrolspeechcorpuswithcodeclanguagetext-to-speechmodels,10.1109/icassp48485.2024.10445879,https://openalex.org/w4392904245,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,SELM: Speech Enhancement using Discrete Tokens and Language Models,selm:speechenhancementusingdiscretetokensandlanguagemodels,10.1109/icassp48485.2024.10447464,https://openalex.org/w4392909571,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Discrete Audio Representation as an Alternative to Mel-Spectrograms for Speaker and Speech Recognition,discreteaudiorepresentationasanalternativetomel-spectrogramsforspeakerandspeechrecognition,10.1109/icassp48485.2024.10446998,https://openalex.org/w4392904154,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Minimally-Supervised Speech Synthesis with Conditional Diffusion Model and Language Model: A Comparative Study of Semantic Coding,minimally-supervisedspeechsynthesiswithconditionaldiffusionmodelandlanguagemodel:acomparativestudyofsemanticcoding,10.1109/icassp48485.2024.10446203,https://openalex.org/w4392903524,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Yet Another Generative Model for Room Impulse Response Estimation,yetanothergenerativemodelforroomimpulseresponseestimation,10.1109/waspaa58266.2023.10248189,https://openalex.org/w4386764631,,2023-09-15,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Cross-Modal Multi-Tasking for Speech-to-Text Translation via Hard Parameter Sharing,cross-modalmulti-taskingforspeech-to-texttranslationviahardparametersharing,10.1109/icassp48485.2024.10447926,https://openalex.org/w4392902778,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:33:30.653700+00:00,2
include,Generative De-Quantization for Neural Speech Codec Via Latent Diffusion,generativede-quantizationforneuralspeechcodecvialatentdiffusion,10.1109/icassp48485.2024.10446556,https://openalex.org/w4392931975,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,High-Fidelity Speech Synthesis with Minimal Supervision: All Using Diffusion Models,high-fidelityspeechsynthesiswithminimalsupervision:allusingdiffusionmodels,10.1109/icassp48485.2024.10448495,https://openalex.org/w4392931282,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Generating Stereophonic Music with Single-Stage Language Models,generatingstereophonicmusicwithsingle-stagelanguagemodels,10.1109/icassp48485.2024.10446643,https://openalex.org/w4392902968,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Generation-Based Target Speech Extraction with Speech Discretization and Vocoder,generation-basedtargetspeechextractionwithspeechdiscretizationandvocoder,10.1109/icassp48485.2024.10446418,https://openalex.org/w4392903977,,2024-03-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,VQTTS: High-Fidelity Text-to-Speech Synthesis with Self-Supervised VQ Acoustic Feature,vqtts:high-fidelitytext-to-speechsynthesiswithself-supervisedvqacousticfeature,10.21437/interspeech.2022-489,https://openalex.org/w4226132755,,2022-09-16,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,hubert:self-supervisedspeechrepresentationlearningbymaskedpredictionofhiddenunits,10.1109/taslp.2021.3122291,https://openalex.org/w3169320628,,2021-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Speech Resynthesis from Discrete Disentangled Self-Supervised Representations,speechresynthesisfromdiscretedisentangledself-supervisedrepresentations,10.21437/interspeech.2021-475,https://openalex.org/w3140429000,,2021-08-27,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,vq-wav2vec: Self-Supervised Learning of Discrete Speech Representations,vq-wav2vec:self-supervisedlearningofdiscretespeechrepresentations,10.48550/arxiv.1910.05453,https://openalex.org/w2979476256,,2019-10-12,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,NaturalSpeech 2: Latent Diffusion Models are Natural and Zero-Shot Speech and Singing Synthesizers,naturalspeech2:latentdiffusionmodelsarenaturalandzero-shotspeechandsingingsynthesizers,10.48550/arxiv.2304.09116,https://openalex.org/w4366460484,,2023-04-18,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,wav2vec 2.0: A Framework for Self-Supervised Learning of Speech Representations,wav2vec2.0:aframeworkforself-supervisedlearningofspeechrepresentations,10.48550/arxiv.2006.11477,https://openalex.org/w3036601975,,2020-06-20,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,w2v-BERT: Combining Contrastive Learning and Masked Language Modeling for Self-Supervised Speech Pre-Training,w2v-bert:combiningcontrastivelearningandmaskedlanguagemodelingforself-supervisedspeechpre-training,10.1109/asru51503.2021.9688253,https://openalex.org/w4226033575,,2021-12-13,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,AudioLM: A Language Modeling Approach to Audio Generation,audiolm:alanguagemodelingapproachtoaudiogeneration,10.1109/taslp.2023.3288409,https://openalex.org/w4381786045,,2023-01-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,A Vector Quantized Masked Autoencoder for Speech Emotion Recognition,avectorquantizedmaskedautoencoderforspeechemotionrecognition,10.1109/icasspw59220.2023.10193151,https://openalex.org/w4385484923,,2023-06-04,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Unsupervised spoken term detection with spoken queries by multi-level acoustic patterns with varying model granularity,unsupervisedspokentermdetectionwithspokenqueriesbymulti-levelacousticpatternswithvaryingmodelgranularity,10.1109/icassp.2014.6855121,https://openalex.org/w2105016867,,2014-05-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
include,Unsupervised discovery of linguistic structure including two-level acoustic patterns using three cascaded stages of iterative optimization,unsuperviseddiscoveryoflinguisticstructureincludingtwo-levelacousticpatternsusingthreecascadedstagesofiterativeoptimization,10.1109/icassp.2013.6639239,https://openalex.org/w2116422968,,2013-05-01,f84221d054a803ad95a17603644a25baad70b61eee481db03ed19d5879ab99fc,snowball_review,2026-01-07T18:20:46.013649+00:00,1
